,weight,CONS_Total,vatax,table_row
2613,99.4285,969903.8222588643,104870.36311166752,87
7815,28.54508,970125.3683742816,70183.3636588439,87
4914,846.72675,971126.9307782758,12997.542655768902,87
2570,58.077995,971149.6993744333,62728.454555433396,87
5169,191.6676,972212.6602399747,42995.935573668154,87
270,100.94386,973319.1116824463,122439.78871042046,87
6768,22.015812,974276.7997691263,107193.28436489575,87
6851,41.847652,974323.6160960565,55473.683970514016,87
3292,135.67116,975966.9203366843,122416.50846041703,87
4785,253.57626,976955.0518272151,7112.814783552212,87
2646,7.573093,977156.5155291678,108142.1336313823,87
3550,123.28684,977319.2214522692,98319.15749762149,87
7503,43.25999,977481.0575638312,89398.61697499413,87
1367,178.5134,977574.0506503836,72122.59415782307,87
1272,207.30942,978679.7090293932,98685.12302767558,87
2749,30.687809,978844.9732217253,62534.333086173894,87
5084,236.1345,980612.0976931405,4408.921192959912,87
2101,57.778572,980866.0059143321,115326.77694013742,87
7606,16.740234,981121.9607509084,80481.61505036733,87
1726,52.15741,983577.7712993487,74052.68447249322,87
5149,269.1147,983900.1132224731,73155.85761082206,87
5260,214.09679,984739.9930110591,29727.08846593605,87
1285,50.531567,985357.6871169194,55919.42912654149,87
5069,559.0306,985416.0412380821,8726.010753598548,87
6064,77.41325,985483.6818765535,108464.47555450689,87
3766,141.17114,986353.3655016823,75186.73708169944,87
1303,220.23491,986855.1444286795,126701.00567105082,87
4348,32.51203,987106.5199633322,34837.76593342285,87
5200,283.58096,987583.8162537874,105809.38453107564,87
3333,158.54305,988016.3684153899,135290.48671232152,87
5367,446.41132,988151.086873102,30861.34164344999,88
5273,249.31093,988279.7422327362,65625.44886586194,88
8156,30.370056,988489.6482231522,108983.80420842988,88
5642,145.42955,989007.5698289978,46956.461243677135,88
2248,105.350204,989874.1835310492,65600.59272201211,88
2070,60.86941,990070.5306945399,90970.2630711497,88
6794,46.63371,990168.0007522465,32517.99646788737,88
2119,64.70061,990871.3968773508,128303.18829205705,88
6943,24.063635,992122.3905313818,118011.1688443807,88
2925,6.887675,992275.8866852508,126623.07055719315,88
5346,82.42727,993051.0422622883,59172.30682798425,88
4823,110.53163,993996.706483582,70864.23933990615,88
6879,32.29128,994565.5376471279,93864.17722542396,88
3367,138.90283,994683.2180317605,67445.03320613112,88
273,100.94386,995043.9339933523,96891.32604125638,88
5010,732.91406,995105.8441087463,48602.87633968991,88
579,150.19583,995267.5267241544,90554.04801685736,88
1741,48.65609,996529.0092820337,63498.672672855006,88
5283,236.46992,996665.2371185923,94858.31553210948,88
5217,240.51949,996738.5315320645,51614.624374750834,88
6208,121.09514,997889.241032235,81357.0240820353,88
8113,23.49589,998262.2366861363,113940.70667070162,88
2380,99.09025,998529.0641669447,47204.843603329246,88
7447,17.783812,999298.3357247512,91249.62607119103,88
1359,128.37134,1000865.5314557522,61216.95746213287,88
1343,114.87667,1001864.2797635922,96931.08154510843,88
7492,14.880207,1003688.0187330926,28693.59937359085,88
5529,293.7802,1006088.4939180631,38168.023604300106,88
352,82.458916,1006242.5017257784,52574.75560854672,88
5402,330.12225,1007466.2498124978,48512.4057065996,88
5935,67.399086,1008011.80072604,94971.24265251082,88
4582,40.18963,1008124.825060672,104862.49438716634,88
918,295.2125,1009239.8978704526,98518.81250322792,88
4956,289.01462,1010767.952082217,52381.72652024892,88
7755,20.452778,1011631.112120806,108638.18203530181,88
4102,206.13034,1011836.4132266056,60312.7525519991,88
1421,128.78261,1012472.5268709306,28671.09632577983,88
1328,126.87445,1015084.6476693942,52226.80541041832,88
1440,60.58247,1015428.2232271372,111929.65122809642,88
5006,39.07786,1015714.2633098717,140572.17015160277,88
8038,38.878677,1016112.0485926229,35647.47093642724,88
1693,35.593132,1016648.5176503945,81780.65300055947,88
4898,214.29504,1016827.0336773444,112250.77541506704,88
3894,105.22584,1016880.0410158135,128592.04247094593,88
4119,124.01294,1017051.1380619926,73945.78514605433,88
2638,49.21476,1017100.1800831535,61785.24627260155,88
1406,102.49166,1017642.8401524645,21663.87359308939,88
1355,128.37134,1017714.9321793986,107624.6853053442,88
4412,52.68315,1018595.3605352982,88191.49661496941,88
5975,187.94548,1020749.4232279245,117509.74807507575,88
4100,206.13034,1020769.1219010041,54300.55635707124,88
2406,16.129852,1021939.0184204081,53313.49166480984,88
3472,101.898796,1021992.7420742622,100354.35276869177,88
5482,247.08044,1022076.7812185052,81777.73401536676,88
2923,6.887675,1022258.8020743015,108980.22263150627,88
3527,75.7386,1022462.6961320239,117840.11273050922,88
4935,162.2992,1022620.2855166628,39684.82143144757,88
5425,165.98021,1023788.00750722,96623.45990313985,88
8164,70.04356,1024053.4279399514,79235.76351749068,88
6805,39.147255,1024357.0944976888,52267.02651927041,88
329,52.282356,1024359.0131996123,80284.96856937672,88
4679,44.024868,1024763.577895826,47896.10227589305,88
982,119.42878,1025738.0482286622,121041.182921752,88
5061,559.0306,1025949.2333536935,40953.11154375057,88
8114,23.49589,1027170.6789981052,140499.8903477075,88
2955,24.99478,1027203.4248442636,49086.51457956914,88
5537,339.31854,1027345.8948577463,30669.2366019985,88
5585,374.32687,1028112.2755713211,58073.715411898644,89
2342,38.365383,1028259.9900367276,18971.89949049886,89
1921,78.10538,1029076.3849137716,124554.68123119486,89
5139,263.86243,1029583.5106234618,51506.7472778118,89
2316,41.63456,1030303.4075851068,77437.36420472468,89
2257,35.907143,1031288.852892945,62670.34346984787,89
6416,12.151855,1032874.8519027948,58234.54254207629,89
2339,43.617157,1033240.3006624646,96641.52895871944,89
4469,22.413788,1033976.4426337273,67879.08451350302,89
4784,253.57626,1035087.7931617761,5612.891556080325,89
6395,21.180649,1035990.8877830636,62863.0233543956,89
6251,475.77917,1037176.0699611236,94998.10447943787,89
1801,31.608963,1037608.4174611877,88049.4870899484,89
1568,94.82217,1039498.9784230057,106272.19231956717,89
4924,317.6609,1039876.4510480615,75572.32965329493,89
1812,74.1719,1040064.0489307815,91337.3317268963,89
6746,12.012667,1040241.5416500386,86496.8591672572,89
3536,104.73712,1041910.9914022088,89561.95120901833,89
2956,24.99478,1042657.2897023191,75914.83585449946,89
2799,42.31,1043505.2280389832,92907.89618682096,89
7662,7.609907,1044029.6732313682,96903.14524510429,89
2830,35.961628,1045341.5536931008,79816.44458411509,89
7158,42.232895,1047201.9270779914,78078.3769346272,89
3595,74.96866,1047704.6269819118,140763.67348813114,89
3351,35.59572,1048422.9889820181,91916.6231416743,89
5968,170.81729,1048466.3516454864,98774.25056941959,89
7483,26.29382,1049222.959770598,62942.632855465075,89
4320,33.32862,1049450.2619917856,124987.4360077204,89
3459,481.67093,1049515.6257706413,39898.76692897923,89
2272,33.69747,1049760.1963091393,131947.08465413458,89
5108,313.0571,1049772.9876552946,95624.5222833767,89
4855,312.46863,1052418.3659537632,46691.83643267645,89
2309,41.119083,1053166.4038769507,101631.34611291914,89
7984,60.104656,1053365.5139712107,131647.7651074749,89
1935,84.56495,1054567.9516752348,64122.7624517935,89
7270,27.63121,1055848.8770792703,114105.45920918752,89
6134,328.41,1057434.3644352744,115636.49380460635,89
2672,19.689718,1057818.744387254,14079.178886698144,89
5998,224.49844,1058138.5280411476,95769.57614878274,89
7172,54.29944,1060694.239003064,88204.92752843293,89
7546,18.532602,1061681.7309262871,137485.9933664924,89
5512,413.52945,1062150.124439818,55465.89045912825,89
14,31.95289,1062365.2687423115,86734.04107629076,89
1612,77.291885,1062379.2430321597,66457.35964579269,89
2385,99.09025,1062689.305262975,104896.79514936372,89
5918,560.28674,1062987.4715418648,60774.88342245207,89
4606,107.1287,1064160.9240555,58884.38027751856,89
5486,247.08044,1064197.0212343514,31605.7330096755,89
4925,317.6609,1064538.9339170943,82455.72652700554,89
3077,33.588203,1065162.5120421867,43620.24024722205,89
4696,331.69144,1066562.0388077786,30191.192785273935,89
6507,27.466236,1066695.9386193368,139968.0261745519,89
7476,33.48047,1068527.1477349922,90553.29588570344,89
7086,26.70327,1069020.3820427572,139316.17917445546,89
5943,193.04697,1071827.826697019,86268.01072814642,89
5305,153.8298,1073271.8417645402,19906.959685829483,89
6727,35.634148,1073578.9619857394,112481.39315317805,89
7589,54.38719,1074738.1137743727,93398.07080458578,89
4158,317.315,1076141.4523611185,51552.663093972435,89
510,36.918034,1076505.2382457878,126463.4575815926,89
6990,70.651955,1077819.3699844438,58301.994380278564,89
393,54.039318,1077864.9583421429,62326.601624604715,89
2531,18.706116,1078510.0259287767,131933.83281951724,89
5460,390.66373,1079712.6810856853,64575.09233699501,89
2393,48.34614,1080111.7582943984,42841.21145056835,89
2463,27.746428,1081003.0592945302,81958.12013712422,89
4404,65.83157,1081415.3243811294,11034.838501632406,89
4778,408.79105,1082176.5373908577,65430.43200237156,89
2682,27.230766,1083531.9084295195,72183.45947606285,89
5269,214.09679,1084245.6655450098,62147.52277842437,89
4971,356.828,1085827.0596702434,97192.59038418555,90
4091,117.62301,1086514.466612653,66770.21039006974,90
1402,102.49166,1086791.1434300016,112778.48495899123,90
5140,269.1147,1087292.4618685371,62097.58126980159,90
4856,312.46863,1089202.8238342043,62485.80271885902,90
4347,32.51203,1089991.7940650906,30509.19741874405,90
2300,41.119083,1090494.1102286265,18236.45848500545,90
4983,338.94904,1090848.4305171403,150226.00273356936,90
4256,31.134459,1092508.8751616168,140003.84194378796,90
5618,424.14188,1092776.4701231946,75029.86401244545,90
5167,191.6676,1095198.3836043226,69540.05871971029,90
5454,93.564064,1097462.0681335034,30611.934952797707,90
6001,73.425,1097561.4568931337,139235.5936936743,90
4368,42.775,1098285.4470855487,121535.20773470977,90
404,83.34905,1101649.6990379689,91722.39422510711,90
5580,374.32687,1103220.7833382012,49449.34981139204,90
4697,331.69144,1105453.7174712243,113057.84795903256,90
6607,19.979324,1105466.5088173796,130852.91290397271,90
1411,201.45956,1106246.7553501874,74926.58566027634,90
3670,115.888954,1106303.5745098114,120230.47507720898,90
7306,90.23863,1106423.4294232908,83310.72057020894,90
5963,170.81729,1107158.8039137842,120160.65223508331,90
1354,128.37134,1108269.7323274098,90862.54714517221,90
2750,32.938705,1108350.1898947293,79332.71680481275,90
6731,22.654745,1108703.231048628,82851.15052725634,90
8028,13.235294,1110164.7702603824,72817.04043384887,90
3049,6.6599073,1110403.9684334947,114048.15397840983,90
8215,9.144867,1111529.2231548154,133732.4470268987,90
4597,41.872097,1111567.980933667,127009.88086494266,90
5647,145.42955,1111633.5493740612,66899.83840366584,90
1626,58.151615,1113214.7900031414,53989.70055114064,90
4976,356.828,1115349.7424246112,28251.066892063845,90
4085,73.05217,1119689.2066079453,22380.629511772346,90
1120,86.10694,1120214.9309349463,137973.08782810293,90
4283,48.66972,1120304.4703580365,145651.9887523158,90
7239,11.081937,1120534.7145888398,97698.255322145,90
7238,11.081937,1120573.0886273067,145487.2362138299,90
3010,20.300251,1121020.7857427578,120056.24926776015,90
1380,58.460526,1123833.1166912506,39806.5807205425,90
8238,24.37103,1124901.6801664087,135660.1054508377,90
5014,732.91406,1125310.3636760847,43749.266555894996,90
2827,28.700863,1126189.5896454453,80816.84348726308,90
5362,446.41132,1126551.2521666526,47186.864087172755,90
1329,126.87445,1127743.6614552904,113306.26613445394,90
4702,215.22676,1127933.6129457033,108244.97861274364,90
5452,93.564064,1129363.685445915,91546.27017988877,90
3462,150.97394,1129475.8655517008,111197.21874721885,90
1593,179.14473,1130444.5541960746,67711.01901636277,90
3477,101.898796,1131461.7220423794,91839.99530339376,90
4371,24.134565,1131583.5212404742,118445.79320406038,90
4786,253.57626,1132402.9860405955,65618.26064097628,90
3964,103.98502,1133177.1311012865,40161.11206626802,90
4444,48.635468,1133428.135686901,121123.52337522575,90
5623,205.53294,1133680.381033092,58031.96855127709,90
1928,78.10538,1134844.9051871104,114879.11564045581,90
5774,284.13083,1136498.6983315856,110593.77675924494,90
2373,81.39874,1136977.7342451182,121628.90178703127,90
4894,214.29504,1138259.1713029998,44450.485593883335,90
7871,21.712374,1138549.5348607355,144116.13693593477,90
4993,311.0243,1139430.807445481,54515.54051191074,90
2804,16.154411,1139722.7571301397,82396.11117911211,90
2688,27.230766,1140261.5286302194,61644.66937834999,90
7625,19.453152,1142642.6632998025,70684.66265453344,90
7613,30.14135,1143673.748130724,44965.55217126723,90
4953,289.01462,1144754.3610539609,81650.89963177107,90
6925,9.44201,1145048.562015543,79446.53931944499,90
5277,249.31093,1145892.3815387448,43839.576018023734,91
5501,408.79108,1146769.2539004127,56428.13840488599,91
4861,172.90579,1147103.7476023855,62555.15995598467,91
4567,79.738495,1148698.9563814676,114737.78661505028,91
5922,340.77713,1148800.263843021,75366.6575984568,91
5664,1089.485,1148829.1722853328,85601.47926266317,91
4973,356.828,1150754.0140548488,52865.93781243594,91
5118,227.69275,1151256.9697856922,87525.14422833237,91
7169,41.10871,1151502.5636318822,114893.40613238102,91
6339,70.28125,1151544.7750741963,129709.13631341889,91
3918,86.14643,1151772.7680280758,143372.53709820937,91
1048,95.07575,1152359.5838243167,131425.96521174978,91
3761,141.17114,1153645.0373648913,114593.99704629827,91
3654,110.870026,1154812.4523631409,85728.44616460503,91
4662,21.337622,1158111.2126232448,68045.44876160457,91
5840,191.57251,1158129.632161709,120566.26582168175,91
6918,25.330143,1158209.1943347973,32585.88525847433,91
2080,42.270435,1158222.6252482608,144911.49772336008,91
5039,199.38756,1159987.447277368,59658.27309286382,91
5703,608.28534,1160686.7501717024,115697.47015173074,91
1546,95.17082,1161016.7669025206,93668.62312539505,91
4940,301.2515,1161072.4348409902,100329.91208776509,91
6816,56.635666,1161204.1601237021,79628.21480889495,91
5492,138.4953,1162090.4724988332,49365.91339537972,91
1125,86.10694,1163424.0982490305,141765.97779020248,91
5584,374.32687,1163461.4617711515,94205.86861787835,91
5593,340.4726,1165065.2279608117,86447.51936355757,91
2150,28.826862,1165560.2530570389,125976.5959224821,91
1057,102.07874,1165635.4661724346,130272.48254773303,91
6191,224.02777,1166897.2045572365,50640.059385952816,91
2571,58.077995,1167137.0678803492,45058.85225012718,91
4752,230.34753,1171623.351134859,104111.0688038629,91
5258,433.94748,1174210.1450679337,57984.02914415461,91
5369,446.41132,1175559.299512364,35782.71844421649,91
6885,25.782467,1176467.6897509599,122335.42155886655,91
3063,12.340416,1176805.8929433175,126891.97535261749,91
4103,206.13034,1177449.7837261055,112987.75649863758,91
2367,108.83637,1177993.4415204164,105294.77997711493,91
5447,178.88979,1178408.264876247,55259.1833285592,91
992,77.17017,1180931.3579054663,59505.536744956604,91
4944,301.2515,1187463.1820718176,101890.79554526522,91
4078,105.51664,1187932.3174834254,128385.20640360768,91
4998,311.0243,1188220.9670007757,49989.268951048856,91
7206,38.883312,1189416.1136374911,109071.55284305823,91
1063,169.30661,1189487.48934904,147703.48019838854,91
5121,148.57457,1192288.6662436852,99434.01285451715,92
1660,78.3623,1195786.2040230483,131048.10884630926,92
5567,76.813354,1196468.8781673803,104722.891681838,92
5176,296.4373,1197053.5706001592,85925.73732944194,92
5659,256.76852,1198042.469571459,25666.977049566194,92
1735,34.647423,1199793.221119795,83548.66263312874,92
4074,105.51664,1199862.038562113,126431.31292870322,92
4147,39.377483,1200274.175735251,90499.48269242622,92
4076,105.51664,1201866.0587643324,103190.12002161125,92
2648,7.573093,1203149.414524138,62365.35428691813,92
2448,39.148758,1203537.7597934261,120792.26332556132,92
7037,60.159092,1203631.3924472858,31745.30706238844,92
1915,32.337593,1206710.0136400494,140970.86771316177,92
4730,422.85324,1207459.3306978524,39341.83171735838,92
3258,127.97613,1209406.0456692942,53270.17249191882,92
5827,81.92224,1209997.3896020742,130775.90900011516,92
2787,48.005577,1212363.7886408856,109744.8893046963,92
1381,58.460526,1213841.7007757195,21372.182805277014,92
1492,17.964464,1216765.9304203829,66303.31602230837,92
7440,17.783812,1218211.992103289,12506.866617234778,92
2205,19.11061,1218214.5503725202,4498.460616050081,92
2660,32.05303,1218439.8059783229,116832.84794439867,92
5429,165.98021,1218452.1112533247,91250.29224449882,92
8048,47.40168,1218682.7136418205,170257.4222174942,92
2526,50.17325,1220887.1742383004,95210.11592543076,92
4121,40.782776,1222219.0092000356,62904.56069276712,92
7458,31.463665,1224866.0503735044,131115.0843347807,92
7441,17.783812,1225462.1271043618,141307.53594398082,92
5360,446.41132,1225901.254017888,111662.10743190302,92
3476,101.898796,1227501.195595048,104486.05990776452,92
73,39.18004,1229000.8530183467,146333.65238030127,92
5224,205.44373,1230266.0450666107,5071.262213442509,92
5270,249.31093,1234231.3623748897,23312.734906141,92
415,76.048096,1234493.7128845437,73610.71788012012,92
698,133.4445,1235178.4336442607,159257.68316971316,92
1392,148.207,1235350.809825055,106732.91921186612,92
8029,13.235294,1235567.2905673953,120996.41321020691,92
1361,178.5134,1236711.8602214106,96197.3955123076,92
5575,161.0008,1237923.2007023592,34083.217215041994,92
4142,39.377483,1239263.7337794807,51184.262091610246,92
7715,26.575855,1239641.3343179976,156950.96855206415,92
2800,16.154411,1239784.8532218651,139244.046215214,92
4783,253.57626,1239984.5261353562,84731.22770176524,92
5297,183.4533,1240094.0456411415,33730.25280922055,92
249,64.665504,1240248.9232603954,120681.23444092953,92
420,48.016304,1240259.9238180898,128336.60440475435,92
547,288.44913,1240525.4721642828,122025.43607612842,92
8250,41.968815,1240919.3944604942,108538.6428494409,92
1586,23.109745,1241617.981039444,124040.8073189265,92
2336,43.617157,1242767.027664614,46712.46631575643,92
5437,135.49571,1243253.2267319933,37666.9430848029,92
5864,248.09232,1243473.8518704877,108253.16251601408,92
2951,24.99478,1243622.8966358942,110718.14701791722,92
1170,78.390396,1246056.1944151006,144405.59998290063,92
2055,30.961525,1247204.7293864244,127020.24953013653,92
458,25.910109,1247276.6167518196,159822.51575845055,92
4950,289.01462,1247550.2236460908,27008.026897072265,92
4788,253.57626,1248987.7151270725,92564.88856484712,92
1383,58.460526,1251462.840608208,103621.7179487905,92
5028,44.09432,1252364.5537641104,41129.98772012289,92
1317,197.57039,1252649.2379641533,124235.17949857071,92
5213,240.51949,1253421.2724527284,73832.99054399917,92
5914,560.28674,1256161.8695319803,26147.051620406444,92
2288,30.64489,1256709.594974369,37196.21642973328,92
2696,119.054115,1257785.8588399126,125596.94876857981,92
5202,283.58096,1260005.541138318,119754.03580694621,92
3277,117.34544,1260344.1280710606,166183.37846689153,92
6850,41.847652,1263391.0267253572,70007.65149497175,92
6819,56.635666,1264181.787744705,48349.53349599859,92
5657,256.76852,1264204.4795927852,44947.89857861077,92
2116,64.70061,1264705.9771101673,153518.922465018,92
5393,580.2024,1265948.2726488125,24532.423019590664,92
995,77.17017,1266720.8699566189,129015.20578447005,92
5248,444.14014,1267475.5593798077,68252.51763144287,93
5209,283.58096,1267943.9784760305,111820.91455269573,93
5962,170.81729,1267975.3172741123,82989.238225546,93
5230,292.34357,1268562.9517165069,37011.87266547523,93
5050,211.2304,1269244.2188127614,107262.19390490596,93
5551,243.09526,1270270.4685148364,50086.34759356322,93
1497,17.964464,1271247.471534212,155969.4373961498,93
5590,340.4726,1271344.6857649954,139651.0566168127,93
4937,162.2992,1272440.2645632345,42666.01861535013,93
5400,330.12225,1273282.190967205,104750.09734014973,93
6914,25.330143,1274903.6220059064,110372.578568443,93
2303,41.119083,1276362.5262003532,114134.62040849954,93
4485,15.671429,1277902.8089390423,171872.1761735023,93
2371,81.39874,1279484.586804661,69736.95591108556,93
4938,162.2992,1279698.2278681542,70915.51319514452,93
5626,205.53294,1280902.379612563,62403.444357500695,93
5124,148.57457,1281142.601093368,35186.79060462832,93
4826,110.53163,1284595.1389169553,112346.38919261962,93
2413,60.519894,1285835.362257524,118279.51849538194,93
2097,22.601616,1286377.4595076041,99486.35760125567,93
4951,289.01462,1286928.6386134545,106088.40369973234,93
630,203.3606,1288189.0978636409,126528.15876871755,93
4860,172.90579,1290995.0075563637,64342.04449894131,93
6582,34.501705,1291960.3704507374,123719.64731618667,93
2738,18.708504,1292322.4934604068,175065.6892374363,93
3478,101.898796,1292634.3464796832,133563.02053052743,93
6606,19.979324,1293024.9941912796,133538.95233360084,93
8045,47.40168,1297030.4763264875,127382.72302269013,93
368,124.06595,1297116.7667476542,84798.54344004444,93
6775,15.477668,1297676.9509611982,21635.58988012367,93
1719,19.773375,1297688.846913123,74671.95703046944,93
2695,119.054115,1297835.819480453,86713.59471321233,93
1323,126.87445,1298040.2251920213,171643.49248693002,93
4851,312.46863,1298612.8937594136,72134.01580663245,93
2739,18.708504,1299127.6175287208,142885.2384867142,93
4646,18.233555,1300110.6324807894,104315.88128023934,93
4403,65.83157,1301935.1900964435,121683.1805853085,93
4794,215.62607,1301992.7511541445,97721.53557214842,93
7872,21.712374,1304205.6540390875,139788.94732837155,93
5543,236.88919,1304221.873466013,65787.35405069358,93
5949,193.04697,1304549.6133372155,116159.54729852987,93
8031,38.878677,1305446.6192777322,133525.80078313733,93
5612,424.14188,1306002.96608743,47309.300294306246,93
6215,201.3359,1306303.4348086284,95961.19051419574,93
6694,24.096428,1306930.2107702591,176186.72281452516,93
2077,60.86941,1307247.436154922,110792.14239715892,93
4825,110.53163,1308732.3835301416,60990.13619556084,93
4083,73.05217,1310285.1250399868,98388.64008993944,93
5289,236.46992,1312656.128963414,53638.53767851176,93
5154,249.65312,1312690.921424958,69182.92177677284,93
6820,65.93083,1313889.7263866737,84877.87536890231,93
666,203.18814,1316307.341975493,54403.705772471105,93
662,203.18814,1316861.5654217287,42084.642722802586,93
5697,674.4628,1317575.5527814496,60403.151553550924,93
8036,38.878677,1317854.0203872598,112256.54175391397,93
6752,12.048177,1318586.9645219839,150516.3074511123,93
5658,256.76852,1319643.3506356021,73673.0838790909,93
3177,134.48106,1320130.8800029818,175602.9257759773,93
6791,46.63371,1325910.0101961442,99845.05253015489,93
7850,7.851349,1327079.1392347787,182386.79062698086,93
4281,48.66972,1327535.7902925387,175300.10344708635,93
3742,53.389446,1327701.1056502552,154025.40042093908,93
4667,21.337622,1328719.5782138673,50675.205400304156,93
8023,13.235294,1329209.4100235554,99633.81112320056,93
5332,255.02034,1329708.400437091,48689.908658933564,94
2753,32.938705,1330956.196254583,94752.94553901699,94
4927,317.6609,1332140.6749086042,137129.4294758627,94
1697,35.593132,1336520.4318323291,116183.31106141799,94
2449,39.148758,1337839.2196209857,107016.44400429266,94
5606,352.59174,1341697.3454484795,150197.04568414198,94
2755,32.938705,1342285.4915447203,69154.87802946098,94
244,64.665504,1342789.9822371032,90921.91178268104,94
2369,108.83637,1342980.7012082848,52067.998289625604,94
7480,26.29382,1343270.4251987124,136857.42661639943,94
3740,53.389446,1345284.473816318,40160.25786017176,94
7708,5.4345107,1345404.0217374896,130043.11836154522,94
769,117.26942,1346174.060776065,173679.61896800046,94
3995,155.47586,1350702.1973151965,142620.18388648273,94
2337,43.617157,1350705.2672382735,33619.40300343491,94
1419,201.45956,1351804.9392672828,91570.76816604624,94
2560,65.04917,1352107.070863481,67542.86397979944,94
6009,73.425,1353728.629815644,170392.8058252065,94
5020,44.09432,1353743.2631156463,126585.00555764904,94
5622,205.53294,1354469.9778647926,73664.59733257044,94
3755,28.205776,1355057.9832562255,114031.08776436884,94
1923,78.10538,1355390.3535947362,128208.83164800463,94
3457,481.67093,1356322.7148160278,130413.09525775378,94
7484,26.29382,1357320.4398161755,130964.65810398923,94
1289,50.531567,1360587.8612781973,45537.906071544196,94
3681,40.077705,1361875.0032764645,132565.6337335722,94
3356,35.59572,1361945.7905860906,175465.03506441842,94
5947,193.04697,1362464.095932321,74178.93505905036,94
5481,247.08044,1364386.686424913,51365.88743898326,94
5021,44.09432,1365736.122278959,136455.07226480148,94
7954,101.408806,1369362.2130871876,103034.44678062669,94
5523,293.7802,1371658.7713759888,125849.2887707325,94
4037,85.029724,1371852.1765298638,145923.2215727406,94
5597,340.4726,1377644.2515653358,79313.08976327137,94
3650,110.870026,1379599.7925656247,33063.97205412198,94
7993,35.037315,1382147.0356563865,125722.82328955994,94
1007,354.16647,1383636.971656607,124595.4861370855,94
6459,18.40091,1385954.379839642,88397.00749884595,94
3140,166.02797,1386269.8144358424,161721.8080931546,94
321,52.282356,1387057.7613590364,33374.56640493716,94
1585,23.109745,1389893.34697484,137649.24164267041,94
2151,28.826862,1393803.6614946492,160545.22425798047,94
5601,352.59174,1396567.2318315967,88765.08615928504,94
7100,14.401721,1401795.950399678,162161.98389706583,94
981,119.42878,1402247.9965728219,175438.71047402994,94
6848,19.007757,1402563.4311690223,154176.85814588467,94
5533,339.31854,1403055.7956652492,48600.01107815104,94
1306,220.23491,1404759.7053039633,176596.9924511244,94
5156,249.65312,1405087.0102693955,65813.06619142817,94
7141,74.48268,1406279.9056291874,135394.25574052913,94
4419,52.68315,1407238.0286216366,72139.56725086403,94
8325,30.134392,1407342.2780928062,190269.48327814694,94
1456,38.80647,1409683.0944393063,138270.35871276227,94
1668,78.3623,1409801.5423047082,125825.09521861357,94
7189,8.564315,1410007.9946316618,46828.04380308121,94
7410,9.059414,1410156.3742470685,168883.88746729106,94
1493,17.964464,1415738.0060555867,75932.61838392516,94
1740,48.65609,1417593.9024693226,199286.9090381348,94
4867,172.90579,1417695.9774116455,72893.02358828322,94
2284,30.64489,1419289.3954022657,101417.72295731063,94
4081,73.05217,1419779.3807081075,141888.71843137447,94
5377,272.80692,1421948.3325276591,145455.00202151746,94
4891,214.29504,1422096.9679699887,80054.17175241948,94
7721,26.413164,1422346.527133488,181704.14206534147,94
5510,413.52945,1426105.4432801972,61544.349408719754,94
7614,30.14135,1426631.6280956601,171620.21223692663,94
5609,352.59174,1433542.5365966822,106759.2509654085,94
1222,67.67703,1434087.4479429163,184447.41509420873,94
4711,155.80722,1438988.8615455648,65853.52726593414,94
5487,247.08044,1440138.5221553496,136041.70456416337,94
2642,7.573093,1442249.861751816,186252.74475832196,94
2173,6.5544786,1444449.9732906027,166002.50883224938,94
7267,55.145836,1445378.29244651,53958.48710825143,94
4101,206.13034,1449754.1608010032,45864.93986043872,94
2241,105.350204,1450401.275003022,102681.37492749757,94
8052,72.17284,1450465.9992145703,125025.18582849523,95
5571,161.0008,1451167.4766377509,161862.49243471387,95
7272,27.63121,1452124.7809840464,190486.16868202513,95
5291,183.4533,1458452.429683059,68452.87104454944,95
8178,46.722412,1459627.2892447717,150835.47967865953,95
398,54.039318,1459789.6114274878,117954.2575870646,95
5136,263.86243,1460683.1509131968,107719.82094237751,95
1713,19.773375,1461617.2389662198,167589.32648825337,95
6836,29.722918,1462243.3753605427,26534.43498046375,95
5164,191.6676,1466432.7970534703,124530.17608188352,95
2826,28.700863,1468758.2637845837,50293.39855551692,95
5153,249.65312,1469015.7535826988,108421.35336834667,95
2721,29.07668,1470379.566909824,115706.6389886552,95
5174,296.4373,1471776.6377369533,129065.27622986212,95
1312,197.57039,1471862.59558312,68874.17193807331,95
206,39.42824,1473533.912871829,194892.79766575395,95
2681,27.230766,1480982.057911392,207086.77772294244,95
5086,236.1345,1482458.3327539177,107380.98048515429,95
7011,59.17287,1484098.285661853,30396.162851035024,95
4822,110.53163,1488045.0555182064,103895.33251786946,95
5114,227.69275,1489329.2555068578,62215.26114278054,95
4985,338.94904,1489966.2645454134,88734.94002631903,95
5321,414.1687,1491677.1582591282,123252.71713265611,95
2190,18.342403,1494540.8848364744,196517.54422137886,95
5394,580.2024,1495832.810798205,178362.53079561633,95
1575,35.968292,1496817.7444521964,191134.43410519802,95
4168,16.733898,1497521.2684907613,207516.56695377524,95
2673,19.689718,1502292.4406068523,176088.229449126,95
4897,214.29504,1504952.9894418614,40546.255149959616,95
3601,53.27932,1506727.2003190466,197313.90785034286,95
6815,56.635666,1509023.2469540015,21977.917002482005,95
1346,114.87667,1509179.3013771018,132785.5318119509,95
4377,24.134565,1509763.4309906494,107672.00868123583,95
7225,42.046677,1521980.3689559186,164708.80743167337,95
